request_id	correlation_id	started_at	status	time_total	remote_ip	url_effective	redirect_url
826	click-load-test-826	2026-06-26T21:57:16Z	404	0.716378	::1	https://localhost/r/GoThere1	
827	click-load-test-827	2026-06-26T21:57:16Z	404	0.724877	::1	https://localhost/r/GoThere1	
828	click-load-test-828	2026-06-26T21:57:16Z	404	0.729926	::1	https://localhost/r/GoThere1	
829	click-load-test-829	2026-06-26T21:57:16Z	404	0.745209	::1	https://localhost/r/GoThere1	
830	click-load-test-830	2026-06-26T21:57:16Z	404	0.733477	::1	https://localhost/r/GoThere1	
831	click-load-test-831	2026-06-26T21:57:16Z	404	0.726991	::1	https://localhost/r/GoThere1	
832	click-load-test-832	2026-06-26T21:57:16Z	404	0.728626	::1	https://localhost/r/GoThere1	
833	click-load-test-833	2026-06-26T21:57:16Z	404	0.709681	::1	https://localhost/r/GoThere1	
834	click-load-test-834	2026-06-26T21:57:16Z	404	0.711751	::1	https://localhost/r/GoThere1	
835	click-load-test-835	2026-06-26T21:57:16Z	404	0.708339	::1	https://localhost/r/GoThere1	
836	click-load-test-836	2026-06-26T21:57:16Z	404	0.710680	::1	https://localhost/r/GoThere1	
837	click-load-test-837	2026-06-26T21:57:16Z	404	0.714445	::1	https://localhost/r/GoThere1	
838	click-load-test-838	2026-06-26T21:57:16Z	404	0.719735	::1	https://localhost/r/GoThere1	
839	click-load-test-839	2026-06-26T21:57:16Z	404	0.709442	::1	https://localhost/r/GoThere1	
840	click-load-test-840	2026-06-26T21:57:16Z	404	0.717834	::1	https://localhost/r/GoThere1	
841	click-load-test-841	2026-06-26T21:57:16Z	404	0.698061	::1	https://localhost/r/GoThere1	
842	click-load-test-842	2026-06-26T21:57:16Z	404	0.695707	::1	https://localhost/r/GoThere1	
843	click-load-test-843	2026-06-26T21:57:16Z	404	0.694272	::1	https://localhost/r/GoThere1	
844	click-load-test-844	2026-06-26T21:57:16Z	404	0.680232	::1	https://localhost/r/GoThere1	
845	click-load-test-845	2026-06-26T21:57:16Z	404	0.676233	::1	https://localhost/r/GoThere1	
846	click-load-test-846	2026-06-26T21:57:16Z	404	0.694511	::1	https://localhost/r/GoThere1	
847	click-load-test-847	2026-06-26T21:57:16Z	404	0.710870	::1	https://localhost/r/GoThere1	
848	click-load-test-848	2026-06-26T21:57:16Z	404	0.696479	::1	https://localhost/r/GoThere1	
849	click-load-test-849	2026-06-26T21:57:16Z	404	0.706303	::1	https://localhost/r/GoThere1	
850	click-load-test-850	2026-06-26T21:57:16Z	404	0.705118	::1	https://localhost/r/GoThere1	
851	click-load-test-851	2026-06-26T21:57:16Z	404	0.705381	::1	https://localhost/r/GoThere1	
852	click-load-test-852	2026-06-26T21:57:16Z	404	0.704534	::1	https://localhost/r/GoThere1	
853	click-load-test-853	2026-06-26T21:57:16Z	404	0.712508	::1	https://localhost/r/GoThere1	
854	click-load-test-854	2026-06-26T21:57:16Z	404	0.705505	::1	https://localhost/r/GoThere1	
855	click-load-test-855	2026-06-26T21:57:16Z	404	0.717068	::1	https://localhost/r/GoThere1	
856	click-load-test-856	2026-06-26T21:57:16Z	404	0.716605	::1	https://localhost/r/GoThere1	
857	click-load-test-857	2026-06-26T21:57:16Z	404	0.712075	::1	https://localhost/r/GoThere1	
858	click-load-test-858	2026-06-26T21:57:16Z	404	0.704193	::1	https://localhost/r/GoThere1	
859	click-load-test-859	2026-06-26T21:57:16Z	404	0.705218	::1	https://localhost/r/GoThere1	
860	click-load-test-860	2026-06-26T21:57:16Z	404	0.702671	::1	https://localhost/r/GoThere1	
861	click-load-test-861	2026-06-26T21:57:16Z	404	0.698800	::1	https://localhost/r/GoThere1	
862	click-load-test-862	2026-06-26T21:57:16Z	404	0.711805	::1	https://localhost/r/GoThere1	
863	click-load-test-863	2026-06-26T21:57:16Z	404	0.697950	::1	https://localhost/r/GoThere1	
864	click-load-test-864	2026-06-26T21:57:16Z	404	0.716722	::1	https://localhost/r/GoThere1	
865	click-load-test-865	2026-06-26T21:57:16Z	404	0.723982	::1	https://localhost/r/GoThere1	
866	click-load-test-866	2026-06-26T21:57:16Z	404	0.730907	::1	https://localhost/r/GoThere1	
867	click-load-test-867	2026-06-26T21:57:16Z	404	0.723640	::1	https://localhost/r/GoThere1	
868	click-load-test-868	2026-06-26T21:57:16Z	404	0.723326	::1	https://localhost/r/GoThere1	
869	click-load-test-869	2026-06-26T21:57:16Z	404	0.721193	::1	https://localhost/r/GoThere1	
870	click-load-test-870	2026-06-26T21:57:16Z	404	0.735035	::1	https://localhost/r/GoThere1	
871	click-load-test-871	2026-06-26T21:57:16Z	404	0.728112	::1	https://localhost/r/GoThere1	
872	click-load-test-872	2026-06-26T21:57:16Z	404	0.728687	::1	https://localhost/r/GoThere1	
873	click-load-test-873	2026-06-26T21:57:16Z	404	0.722090	::1	https://localhost/r/GoThere1	
874	click-load-test-874	2026-06-26T21:57:16Z	404	0.723513	::1	https://localhost/r/GoThere1	
875	click-load-test-875	2026-06-26T21:57:16Z	404	0.707442	::1	https://localhost/r/GoThere1	
876	click-load-test-876	2026-06-26T21:57:16Z	404	0.710143	::1	https://localhost/r/GoThere1	
877	click-load-test-877	2026-06-26T21:57:16Z	404	0.699938	::1	https://localhost/r/GoThere1	
878	click-load-test-878	2026-06-26T21:57:16Z	404	0.702309	::1	https://localhost/r/GoThere1	
879	click-load-test-879	2026-06-26T21:57:17Z	404	0.715380	::1	https://localhost/r/GoThere1	
880	click-load-test-880	2026-06-26T21:57:17Z	404	0.697474	::1	https://localhost/r/GoThere1	
881	click-load-test-881	2026-06-26T21:57:17Z	404	0.698462	::1	https://localhost/r/GoThere1	
882	click-load-test-882	2026-06-26T21:57:17Z	404	0.699006	::1	https://localhost/r/GoThere1	
883	click-load-test-883	2026-06-26T21:57:17Z	404	0.709212	::1	https://localhost/r/GoThere1	
884	click-load-test-884	2026-06-26T21:57:17Z	404	0.700063	::1	https://localhost/r/GoThere1	
885	click-load-test-885	2026-06-26T21:57:17Z	404	0.699434	::1	https://localhost/r/GoThere1	
886	click-load-test-886	2026-06-26T21:57:17Z	404	0.698795	::1	https://localhost/r/GoThere1	
887	click-load-test-887	2026-06-26T21:57:17Z	404	0.707919	::1	https://localhost/r/GoThere1	
888	click-load-test-888	2026-06-26T21:57:17Z	404	0.695550	::1	https://localhost/r/GoThere1	
889	click-load-test-889	2026-06-26T21:57:17Z	404	0.708909	::1	https://localhost/r/GoThere1	
890	click-load-test-890	2026-06-26T21:57:17Z	404	0.701675	::1	https://localhost/r/GoThere1	
891	click-load-test-891	2026-06-26T21:57:17Z	404	0.703003	::1	https://localhost/r/GoThere1	
892	click-load-test-892	2026-06-26T21:57:17Z	404	0.698510	::1	https://localhost/r/GoThere1	
893	click-load-test-893	2026-06-26T21:57:17Z	404	0.711139	::1	https://localhost/r/GoThere1	
894	click-load-test-894	2026-06-26T21:57:17Z	404	0.704984	::1	https://localhost/r/GoThere1	
895	click-load-test-895	2026-06-26T21:57:17Z	404	0.692348	::1	https://localhost/r/GoThere1	
896	click-load-test-896	2026-06-26T21:57:17Z	404	0.689503	::1	https://localhost/r/GoThere1	
897	click-load-test-897	2026-06-26T21:57:17Z	404	0.677568	::1	https://localhost/r/GoThere1	
898	click-load-test-898	2026-06-26T21:57:17Z	404	0.676158	::1	https://localhost/r/GoThere1	
899	click-load-test-899	2026-06-26T21:57:17Z	404	0.684232	::1	https://localhost/r/GoThere1	
900	click-load-test-900	2026-06-26T21:57:17Z	404	0.679034	::1	https://localhost/r/GoThere1	
901	click-load-test-901	2026-06-26T21:57:17Z	404	0.689047	::1	https://localhost/r/GoThere1	
902	click-load-test-902	2026-06-26T21:57:17Z	404	0.675675	::1	https://localhost/r/GoThere1	
903	click-load-test-903	2026-06-26T21:57:17Z	404	0.681171	::1	https://localhost/r/GoThere1	
904	click-load-test-904	2026-06-26T21:57:17Z	404	0.670568	::1	https://localhost/r/GoThere1	
905	click-load-test-905	2026-06-26T21:57:17Z	404	0.682923	::1	https://localhost/r/GoThere1	
906	click-load-test-906	2026-06-26T21:57:17Z	404	0.687798	::1	https://localhost/r/GoThere1	
907	click-load-test-907	2026-06-26T21:57:17Z	404	0.701798	::1	https://localhost/r/GoThere1	
908	click-load-test-908	2026-06-26T21:57:17Z	404	0.704604	::1	https://localhost/r/GoThere1	
909	click-load-test-909	2026-06-26T21:57:17Z	404	0.717901	::1	https://localhost/r/GoThere1	
910	click-load-test-910	2026-06-26T21:57:17Z	404	0.699194	::1	https://localhost/r/GoThere1	
911	click-load-test-911	2026-06-26T21:57:17Z	404	0.699297	::1	https://localhost/r/GoThere1	
912	click-load-test-912	2026-06-26T21:57:17Z	404	0.691379	::1	https://localhost/r/GoThere1	
913	click-load-test-913	2026-06-26T21:57:17Z	404	0.698318	::1	https://localhost/r/GoThere1	
914	click-load-test-914	2026-06-26T21:57:17Z	404	0.692970	::1	https://localhost/r/GoThere1	
915	click-load-test-915	2026-06-26T21:57:17Z	404	0.690824	::1	https://localhost/r/GoThere1	
916	click-load-test-916	2026-06-26T21:57:17Z	404	0.685379	::1	https://localhost/r/GoThere1	
917	click-load-test-917	2026-06-26T21:57:17Z	404	0.704432	::1	https://localhost/r/GoThere1	
918	click-load-test-918	2026-06-26T21:57:17Z	404	0.700342	::1	https://localhost/r/GoThere1	
919	click-load-test-919	2026-06-26T21:57:17Z	404	0.705471	::1	https://localhost/r/GoThere1	
920	click-load-test-920	2026-06-26T21:57:17Z	404	0.700125	::1	https://localhost/r/GoThere1	
921	click-load-test-921	2026-06-26T21:57:17Z	404	0.707710	::1	https://localhost/r/GoThere1	
922	click-load-test-922	2026-06-26T21:57:17Z	404	0.697997	::1	https://localhost/r/GoThere1	
923	click-load-test-923	2026-06-26T21:57:17Z	404	0.712050	::1	https://localhost/r/GoThere1	
924	click-load-test-924	2026-06-26T21:57:17Z	404	0.714181	::1	https://localhost/r/GoThere1	
925	click-load-test-925	2026-06-26T21:57:17Z	404	0.730294	::1	https://localhost/r/GoThere1	
926	click-load-test-926	2026-06-26T21:57:17Z	404	0.715622	::1	https://localhost/r/GoThere1	
927	click-load-test-927	2026-06-26T21:57:17Z	404	0.716835	::1	https://localhost/r/GoThere1	
928	click-load-test-928	2026-06-26T21:57:17Z	404	0.707834	::1	https://localhost/r/GoThere1	
929	click-load-test-929	2026-06-26T21:57:17Z	404	0.692527	::1	https://localhost/r/GoThere1	
930	click-load-test-930	2026-06-26T21:57:17Z	404	0.701946	::1	https://localhost/r/GoThere1	
931	click-load-test-931	2026-06-26T21:57:17Z	404	0.709252	::1	https://localhost/r/GoThere1	
932	click-load-test-932	2026-06-26T21:57:17Z	404	0.732158	::1	https://localhost/r/GoThere1	
933	click-load-test-933	2026-06-26T21:57:17Z	404	0.728603	::1	https://localhost/r/GoThere1	
934	click-load-test-934	2026-06-26T21:57:17Z	404	0.729503	::1	https://localhost/r/GoThere1	
935	click-load-test-935	2026-06-26T21:57:17Z	404	0.734403	::1	https://localhost/r/GoThere1	
936	click-load-test-936	2026-06-26T21:57:17Z	404	0.736981	::1	https://localhost/r/GoThere1	
937	click-load-test-937	2026-06-26T21:57:17Z	404	0.743589	::1	https://localhost/r/GoThere1	
938	click-load-test-938	2026-06-26T21:57:17Z	404	0.751649	::1	https://localhost/r/GoThere1	
939	click-load-test-939	2026-06-26T21:57:17Z	404	0.740734	::1	https://localhost/r/GoThere1	
940	click-load-test-940	2026-06-26T21:57:17Z	404	0.750442	::1	https://localhost/r/GoThere1	
941	click-load-test-941	2026-06-26T21:57:17Z	404	0.755446	::1	https://localhost/r/GoThere1	
942	click-load-test-942	2026-06-26T21:57:17Z	404	0.757925	::1	https://localhost/r/GoThere1	
943	click-load-test-943	2026-06-26T21:57:17Z	404	0.741001	::1	https://localhost/r/GoThere1	
944	click-load-test-944	2026-06-26T21:57:17Z	404	0.744104	::1	https://localhost/r/GoThere1	
945	click-load-test-945	2026-06-26T21:57:18Z	404	0.742085	::1	https://localhost/r/GoThere1	
946	click-load-test-946	2026-06-26T21:57:18Z	404	0.741237	::1	https://localhost/r/GoThere1	
947	click-load-test-947	2026-06-26T21:57:18Z	404	0.738875	::1	https://localhost/r/GoThere1	
948	click-load-test-948	2026-06-26T21:57:18Z	404	0.737001	::1	https://localhost/r/GoThere1	
949	click-load-test-949	2026-06-26T21:57:18Z	404	0.737948	::1	https://localhost/r/GoThere1	
950	click-load-test-950	2026-06-26T21:57:18Z	404	0.734957	::1	https://localhost/r/GoThere1	
951	click-load-test-951	2026-06-26T21:57:18Z	404	0.728501	::1	https://localhost/r/GoThere1	
952	click-load-test-952	2026-06-26T21:57:18Z	404	0.725670	::1	https://localhost/r/GoThere1	
953	click-load-test-953	2026-06-26T21:57:18Z	404	0.717007	::1	https://localhost/r/GoThere1	
954	click-load-test-954	2026-06-26T21:57:18Z	404	0.714987	::1	https://localhost/r/GoThere1	
955	click-load-test-955	2026-06-26T21:57:18Z	404	0.704720	::1	https://localhost/r/GoThere1	
956	click-load-test-956	2026-06-26T21:57:18Z	404	0.693503	::1	https://localhost/r/GoThere1	
957	click-load-test-957	2026-06-26T21:57:18Z	404	0.690217	::1	https://localhost/r/GoThere1	
958	click-load-test-958	2026-06-26T21:57:18Z	404	0.667634	::1	https://localhost/r/GoThere1	
959	click-load-test-959	2026-06-26T21:57:18Z	404	0.661956	::1	https://localhost/r/GoThere1	
960	click-load-test-960	2026-06-26T21:57:18Z	404	0.657238	::1	https://localhost/r/GoThere1	
961	click-load-test-961	2026-06-26T21:57:18Z	404	0.650152	::1	https://localhost/r/GoThere1	
962	click-load-test-962	2026-06-26T21:57:18Z	404	0.637469	::1	https://localhost/r/GoThere1	
963	click-load-test-963	2026-06-26T21:57:18Z	404	0.637198	::1	https://localhost/r/GoThere1	
964	click-load-test-964	2026-06-26T21:57:18Z	404	0.636910	::1	https://localhost/r/GoThere1	
965	click-load-test-965	2026-06-26T21:57:18Z	404	0.635124	::1	https://localhost/r/GoThere1	
966	click-load-test-966	2026-06-26T21:57:18Z	404	0.625879	::1	https://localhost/r/GoThere1	
967	click-load-test-967	2026-06-26T21:57:18Z	404	0.609444	::1	https://localhost/r/GoThere1	
968	click-load-test-968	2026-06-26T21:57:18Z	404	0.608728	::1	https://localhost/r/GoThere1	
969	click-load-test-969	2026-06-26T21:57:18Z	404	0.595344	::1	https://localhost/r/GoThere1	
970	click-load-test-970	2026-06-26T21:57:18Z	404	0.587924	::1	https://localhost/r/GoThere1	
971	click-load-test-971	2026-06-26T21:57:18Z	404	0.576901	::1	https://localhost/r/GoThere1	
972	click-load-test-972	2026-06-26T21:57:18Z	404	0.573572	::1	https://localhost/r/GoThere1	
973	click-load-test-973	2026-06-26T21:57:18Z	404	0.562523	::1	https://localhost/r/GoThere1	
974	click-load-test-974	2026-06-26T21:57:18Z	404	0.536975	::1	https://localhost/r/GoThere1	
975	click-load-test-975	2026-06-26T21:57:18Z	404	0.519523	::1	https://localhost/r/GoThere1	
976	click-load-test-976	2026-06-26T21:57:18Z	404	0.522198	::1	https://localhost/r/GoThere1	
977	click-load-test-977	2026-06-26T21:57:18Z	404	0.521350	::1	https://localhost/r/GoThere1	
978	click-load-test-978	2026-06-26T21:57:18Z	404	0.500514	::1	https://localhost/r/GoThere1	
979	click-load-test-979	2026-06-26T21:57:18Z	404	0.493648	::1	https://localhost/r/GoThere1	
980	click-load-test-980	2026-06-26T21:57:18Z	404	0.474274	::1	https://localhost/r/GoThere1	
981	click-load-test-981	2026-06-26T21:57:18Z	404	0.477184	::1	https://localhost/r/GoThere1	
982	click-load-test-982	2026-06-26T21:57:18Z	404	0.466237	::1	https://localhost/r/GoThere1	
983	click-load-test-983	2026-06-26T21:57:18Z	404	0.455516	::1	https://localhost/r/GoThere1	
984	click-load-test-984	2026-06-26T21:57:18Z	404	0.450697	::1	https://localhost/r/GoThere1	
985	click-load-test-985	2026-06-26T21:57:18Z	404	0.449913	::1	https://localhost/r/GoThere1	
986	click-load-test-986	2026-06-26T21:57:18Z	404	0.429186	::1	https://localhost/r/GoThere1	
987	click-load-test-987	2026-06-26T21:57:18Z	404	0.411775	::1	https://localhost/r/GoThere1	
988	click-load-test-988	2026-06-26T21:57:18Z	404	0.415221	::1	https://localhost/r/GoThere1	
989	click-load-test-989	2026-06-26T21:57:18Z	404	0.411969	::1	https://localhost/r/GoThere1	
990	click-load-test-990	2026-06-26T21:57:18Z	404	0.402928	::1	https://localhost/r/GoThere1	
991	click-load-test-991	2026-06-26T21:57:18Z	404	0.404415	::1	https://localhost/r/GoThere1	
992	click-load-test-992	2026-06-26T21:57:18Z	404	0.388315	::1	https://localhost/r/GoThere1	
993	click-load-test-993	2026-06-26T21:57:18Z	404	0.381063	::1	https://localhost/r/GoThere1	
994	click-load-test-994	2026-06-26T21:57:18Z	404	0.380400	::1	https://localhost/r/GoThere1	
995	click-load-test-995	2026-06-26T21:57:18Z	404	0.374652	::1	https://localhost/r/GoThere1	
996	click-load-test-996	2026-06-26T21:57:18Z	404	0.369344	::1	https://localhost/r/GoThere1	
997	click-load-test-997	2026-06-26T21:57:18Z	404	0.361321	::1	https://localhost/r/GoThere1	
998	click-load-test-998	2026-06-26T21:57:18Z	404	0.354900	::1	https://localhost/r/GoThere1	
999	click-load-test-999	2026-06-26T21:57:18Z	404	0.339003	::1	https://localhost/r/GoThere1	
1000	click-load-test-1000	2026-06-26T21:57:18Z	404	0.331608	::1	https://localhost/r/GoThere1	
